,Site_plot,Mahonia leschenaultii,Toddalia asiatica,Sp124858,Rubus spp,Sp105132,Sp122024,Mappia foetida,Osbeckia wightiana,Oldlendia articularis ,Gaultheria fragrantissima,Sp113255,Eurya japonica,Pilea wightii,Liana,Psychotria nilgiriensis,Sp101440,Daphniphyllum neilgherense,Sp131528,Sp132022,Piper nigrum,Elaeagnus kologa,Sp110222,Hypericum mysorense ,Sp1pVM4r,Symplocos cochinchinensis,Sp1f8pkQ,Sp18di1e,Syzygium spp,Bamboo spp,Sp1NGBvS,Cinnamomum perrottetii,SpUK1,Neolitsea zeylanica,No_pic,Potentilla indica,Sp1SvQDO,Sp1tyZZL,Rhododendron arboreum,Sp1lmWU7,Strobilanthes spp,Sp1RO5AX,Sp1ujpFP,Berberis tinctoria,Rapanea wightiana,Sp1yhVqj,Sp1FHoOe,Site.description,Plot.description,Plot,Site,Acacia,Eucalyptus,Others,Pine,Shola,Tot_bas_ar,Date,Lat.deci..N.,Long.Deci..E.,Plot.location,Elevation,Fresh.stumps,Fresh.Cuts,Logs,Canopy,Stems,Moss,Acacia.regen,Ageratina.spp.,Bamboo,Bidens.pilosa,Coffee,Cestrum,Cupress,Daphniphyllum,Eucalyptus.regen,Eupatorium,Ipomea.purpurea,Lantana,Mikania.micrantha,Other,Pine.regen,Rubus,Shola.regen,Tea,Gorse,VS1,VS2,VS3,VS4,VS5,VS6,VS7,VS8,VS9,VS10,LL,Fire,Fern,VSsum,TCI_2x2,Elevation,Aspect,Slope,TRI,shlbfr1ha,shlbfr2ha,shlbfr3ha,shlbfr4ha,shlbfr5ha,Aspect_rad,Sine.aspect,Cosine.aspect,TWI,Acacia.abv,Bamboo.abv,Cestrum.abv,Daphniphyllum.abv,Eupatorium.abv,Rubus.abv,Shola.abv,Solanum.mauritianum.abv,Others.abv,Lantana.abv,Ageratina.spp.abv,Coffee.abv,Eucalyptus.abv,Tea.abv,Mikania.micrantha.abv,Pine.abv,Acacia.blw,Bamboo.blw,Cestrum.blw,Daphniphyllum.blw,Eupatorium.blw,Rubus.blw,Shola.blw,Solanum.mauritianum.blw,Others.blw,Eucalyptus.blw,Ageratina.spp.blw,Lantana.blw,Pine.blw,Strobilanthes.spp.blw,Bidens.pilosa.blw,Coffee.blw,Ipomea.purpurea.blw,Tea.blw,Ann.Temp,Temp.seasonality,Ann.prec,Mxtmp_hotmnths,Mntmp_cldmnths,Prec_seasnlty,Prec_drymnths,Prec_cldmnths,ln_shlbfr1ha,Ln_elevation,Tot_ct_tree,ln_shlbfr2ha,ln_shlbfr3ha,ln_shlbfr4ha,ln_shlbfr5ha,Acacia.1,Eucalyptus.1,Pine.1,Shola.abv.1,Shola.blw.1,Others.1,Shola.1,rds_lngth_5ha,rds_lngth_4ha,rds_lngth_3ha,rds_lngth_2ha,rds_lngth_1ha,TPI,Agerat_Eupat,Type1,Solanum,Ageratina adenophora,Ageratum conyzoides,Ageratum houstonianum,Chromalaena odorata,Type1
215,BGC1074_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Berijam Cliff,NA,2,BGC1074,0.23521509,0.296067983,0,0,0,0.531283073,11/11/20,10.14472,77.37028,4 Hectare,NA,0,0,2,70.2,29.25,11.66666667,21,NA,0,NA,NA,0,0,0,0,NA,NA,0,NA,0,0,0,0,NA,NA,1,1,1,3,1,2,0,1,2,0,0,0.8,1,12,-11.99529362,2188,129.9203949,14.64692783,19.20937347,0,0,0,0,0,2.267538656,0.766936774,-0.64172267,-0.182321563,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.25,122.7,1681.6,21.25,6.55,55.1,24.1,338.8,0,7.690743164,12,0,0,0,0,BGC1074_2,BGC1074_2,0,0,0,0,0,0,0,0,0,0,0.625,NA,Mixed,0,NA,NA,NA,NA,Acacia-Eucalyptus
216,BGC1074_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Berijam Cliff,NA,3,BGC1074,0.566090259,0.613144418,0,0,0,1.179234677,11/11/20,10.14528,77.37028,4 Hectare,NA,0,0,5,75,18.75,12.22222222,12,NA,0,NA,NA,0,0,0,0,NA,NA,0,NA,0,0,0,0,NA,NA,1,0,1,2,0,2,3,0,1,0,0,0.8,0,10,1.603501201,2199,158.9624939,12.78599358,17.52141571,0,0,0,0,0,2.774418906,0.358978999,-0.933345637,-1.280933857,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.25,122.7,1681.6,21.25,6.55,55.1,24.1,338.8,0,7.695757991,18,0,0,0,0,BGC1074_3,BGC1074_3,0,0,0,0,0,0,0,0,0,0,-0.375,NA,Mixed,0,NA,NA,NA,NA,Acacia-Eucalyptus
217,BGC1074_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Berijam Cliff,NA,4,BGC1074,0.219968047,0.216649666,0,0,0,0.436617713,11/11/20,10.14528,77.36889,4 Hectare,NA,0,0,11,73.6,27.5,10,45,NA,0,NA,NA,0,0,0,0,NA,NA,0,NA,0,0,0,0,NA,NA,4,4,2,1,3,2,2,2,4,4,0,1,0,28,-12.10050392,2197,240.592804,14.50285435,19.97498512,0,0,0,0,0,4.199136586,-0.87115215,-0.491013169,-0.587786674,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.25,122.7,1681.6,21.25,6.55,55.1,24.1,338.8,0,7.694848072,7,0,0,0,0,BGC1074_4,BGC1074_4,0,0,0,0,0,0,0,0,0,0,0.625,NA,Mixed,0,NA,NA,NA,NA,Acacia-Eucalyptus
218,BGC1074_5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Berijam Cliff,NA,5,BGC1074,0.019106551,0.545575187,0,0.016114438,0,0.580796176,12/11/20,10.14417,77.36917,4 hectare,NA,0,0,0,68.8,3.25,10,20,NA,0,NA,NA,0,0,0,0,NA,NA,0,NA,0,0,0,0,NA,NA,0,1,1,2,1,1,0,1,0,1,0,1,4,8,25.49098015,2206,229.0856171,9.222583771,15.93737698,0,0,0,16,349,3.998298287,-0.755689086,-0.654930534,-1.280933857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.25,122.7,1681.6,21.25,6.55,55.1,24.1,338.8,0,7.6989362,9,0,0,2.833213344,5.857933154,BGC1074_5,BGC1074_5,BGC1074_5,0,0,0,0,0,0,0,0,0,3,NA,Mixed,0,NA,NA,NA,NA,Acacia-Pine-Eucalyptus
219,BGC1074_6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Berijam Cliff,NA,6,BGC1074,0.40173095,0.064457752,0,0,0,0.466188702,12/11/20,10.145,77.36889,4 hectare,NA,0,0,4,75.4,6.5,10,40,NA,0,NA,NA,0,0,0,0,NA,NA,0,NA,0,0,0,0,NA,NA,1,1,3,0,0,0,1,0,0,0,0,1,0,6,-15.32192707,2193,265.2363586,16.52310753,22.86919403,0,0,0,0,0,4.629247754,-0.996545759,-0.083045475,0.328504086,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.25,122.7,1681.6,21.25,6.55,55.1,24.1,338.8,0,7.693025748,10,0,0,0,0,BGC1074_6,BGC1074_6,0,0,0,0,0,0,0,0,0,0,-1.375,NA,Mixed,0,NA,NA,NA,NA,Acacia-Eucalyptus
220,BGC1074_7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Berijam Cliff,NA,7,BGC1074,0.05256092,0.356419537,0,0,0,0.408980457,12/11/20,10.14528,77.36972,1 hectare,NA,0,0,1,77,9.25,10,3,NA,0,NA,NA,0,0,0,0,NA,NA,0,NA,0,0,0,0,NA,NA,4,2,1,0,0,3,0,1,0,0,0,1,0,11,32.99573135,2207,158.1985931,7.498343468,13.52774906,0,0,0,0,0,2.761086322,0.371390634,-0.928476708,-1.280933857,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.25,122.7,1681.6,21.25,6.55,55.1,24.1,338.8,0,7.699389406,8,0,0,0,0,BGC1074_7,BGC1074_7,0,0,0,0,0,0,0,0,0,0,2.375,NA,Mixed,0,NA,NA,NA,NA,Acacia-Eucalyptus
221,BGC1074_8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Berijam Cliff,NA,8,BGC1074,0.092819163,0.364600101,0,0.035722327,0,0.493141591,12/11/20,10.14472,77.36972,1 hectare,NA,0,0,3,70.8,9.25,12.85714286,51,NA,0,NA,NA,0,0,0,0,NA,NA,0,NA,0,0,0,0,NA,NA,2,3,3,1,1,2,2,0,0,0,0,0.8,0,14,23.36522102,2208,90,14.72420311,28.16025543,0,0,0,0,0,1.570796327,1,6.12E-17,-1.280933857,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.25,122.7,1681.6,21.25,6.55,55.1,24.1,338.8,0,7.699842407,7,0,0,0,0,BGC1074_8,BGC1074_8,BGC1074_8,0,0,0,0,0,0,0,0,0,6.375,NA,Mixed,0,NA,NA,NA,NA,Acacia-Pine-Eucalyptus
224,BGC867_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Near Plantation,Near Plantation,1,BGC867,0,0.411606514,0,0,0,0.411606514,04/04/21,10.1465165,77.1807951,1Ha,1556.986761,0,0,3,67.8,6.5,10,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1,0,2,1,1,0,1,0,1,1,0,1,7,-10.10906696,1552,221.5663757,16.139328,23.40939903,0,0,0,0,0,3.867062768,-0.663487249,-0.74818759,1.021651268,0,0,0,0,0,0,6,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,17.85000038,112,2121.4,25.15,10.95,55.2,26.1,330.3,0,7.347299701,6,0,0,0,0,0,BGC867_1,0,BGC867_1,BGC867_1,0,0,193,155,25,0,0,-3.25,9,Eucalyptus,0,9,0,0,0,Eucalyptus
225,BGC867_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Near Plantation,Near Plantation,2,BGC867,0,0.244565443,0,0,0,0.244565443,04/04/21,10.1463098,77.1809217,1Ha,1577.777077,0,0,0,62.6,10,10,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,1,4,4,2,0,2,0,0,0,0,1,0,4,13,-10.10906696,1552,221.5663757,16.139328,23.40939903,0,0,0,0,0,3.867062768,-0.663487249,-0.74818759,1.021651268,0,0,0,0,0,0,18,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,0,0,17.85000038,112,2121.4,25.15,10.95,55.2,26.1,330.3,0,7.347299701,2,0,0,0,0,0,BGC867_2,0,BGC867_2,BGC867_2,0,0,156,0,0,0,0,-3.25,7,Eucalyptus,0,7,0,0,0,Eucalyptus
228,BGE887_1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kundala dam,Kundala dam,1,BGE887,0,3.237211542,0,0,0,3.237211542,04/04/21,10.1445655,77.1994911,1Ha,1668.772593,0,7,0,70.8,5,15,0,22,0,0,0,0,0,0,0,0,1,0,0,0,0,1,7,0,0,5,2,1,1,0,0,0,1,1,1,1,0,0,12,11.40742016,1673,207.2842102,23.54434967,32.64965439,0,0,0,0,0,3.617791955,-0.458404648,-0.888743595,-0.587786674,0,0,0,0,0,1,1,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,6,0,0,0,0,0,1,0,17.04999924,113,2071.6,24.35,10.05,54.8,25.9,331.7,0,7.422373701,4,0,0,0,0,0,BGE887_1,0,BGE887_1,BGE887_1,0,0,424,358,282,226,154,2.75,22,Eucalyptus,0,20,0,2,0,Eucalyptus
229,BGE887_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kundala dam,Kundala dam,2,BGE887,0,0.537601525,0,0,0,0.537601525,04/04/21,10.144588,77.1991653,1Ha,1655.170132,1,0,0,64.6,7,10,0,30,0,0,0,0,0,0,1,0,3,0,0,0,0,0,6,0,0,5,1,0,0,0,0,0,0,0,0,1,0,0,6,11.1675806,1671,249.0573425,19.58103943,26.05762863,0,0,0,0,0,4.346870653,-0.933938619,-0.357433429,-1.280933857,0,0,0,0,0,0,2,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,11,0,0,0,0,0,3,0,17.04999924,113,2071.6,24.35,10.05,54.8,25.9,331.7,0,7.421177529,5,0,0,0,0,0,BGE887_2,0,BGE887_2,BGE887_2,0,0,343,280,229,169,94,0.875,30,Eucalyptus,0,25,0,5,0,Eucalyptus
230,BGF1022_1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,Navadi pallam 2,Acacia,1,BGF1022,0.323442633,0,0,0,0,0.323442633,20/01/22,10.142873,77.3224571,1Ha,2188.275879,0,0,4,66.6,3.75,10,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,0,0,5,4,3,0,0,2,1,1,1,2,1,0,0,19,7.365439415,2198,231.0440979,26.31490898,38.22303009,0,0,0,0,0,4.032480226,-0.77763009,-0.628722072,-0.182321563,0,0,0,0,0,1,1,0,0,0,10,0,0,0,0,0,7,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,13.64999962,118,1721.6,20.65,6.15,54.1,24.4,332.3,0,7.695303135,4,0,0,0,0,BGF1022_1,0,0,BGF1022_1,BGF1022_1,0,0,0,0,0,0,0,4.625,10,Acacia,0,10,0,0,0,Acacia
231,BGF1022_2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Navadi pallam 2,Acacia,2,BGF1022,0.27255284,0,0,0,0,0.27255284,20/01/22,10.1423345,77.3223686,1Ha,2183.866943,0,0,7,35.6,9.25,10,5,90,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,5,4,3,2,2,3,1,2,3,2,1,0,8,27,-11.20962906,2176,236.5921783,12.98245811,22.24859619,0,0,0,0,0,4.129312496,-0.834772707,-0.550594704,0.328504086,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,5,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,13.64999962,118,1721.6,20.65,6.15,54.1,24.4,332.3,0,7.685243608,2,0,0,0,0,BGF1022_2,0,0,0,BGF1022_2,0,0,0,0,0,0,0,-2.125,90,Acacia,0,90,0,0,0,Acacia
236,BGI890_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Near Yellapatty grassland,Near Yellapatty grassland,1,BGI890,0,0.124705856,0,0,0,0.124705856,03/04/21,10.140593,77.201692,1Ha,1735.547943,0,0,0,74.4,14.25,10,0,49,0,0,0,0,0,0,8,0,0,0,0,0,0,6,0,0,0,4,5,3,2,0,3,4,3,3,1,1,0,0,28,54.99927521,1728,261.8699036,6.623408318,19.57038498,7146,12507,17828,22654,26765,4.57049203,-0.989949508,-0.141421253,-1.280933857,0,0,0,0,0,3,3,0,0,0,49,0,8,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,16.95000076,116.4,2038.4,24.25,9.85,54.7,25.8,330.9,8.874447967,7.454719949,10,9.434123719,9.788581624,10.02813586,10.1948877,0,BGI890_1,0,BGI890_1,BGI890_1,0,0,184,150,103,0,0,5.625,49,Eucalyptus,0,49,0,0,0,Eucalyptus
238,BGI916_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Eucalyptus,thangamal temp","Eucalyptus,thangamal temp",1,BGI916,0,0.17990079,0,0,0,0.17990079,07/04/21,10.1406809,77.2256141,4Ha,1820.302202,0,0,0,58,7.25,10,0,9,0,0,0,0,0,0,5,0,0,2,0,0,0,0,2,0,0,4,2,3,0,0,0,0,0,1,1,1,0,3,11,26.29039383,1832,143.4269714,8.953972816,13.85640621,0,840,3102,5837,8585,2.503272887,0.595846891,-0.803098053,-1.280933857,0,0,0,0,0,0,0,0,0,2,9,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,16.54999924,116.6,1924.7,23.85,9.45,54.3,25,324.3,0,7.513163545,6,6.73459166,8.040124664,8.672143551,9.057888249,0,BGI916_1,0,0,BGI916_1,0,0,0,0,0,0,0,2.25,9,Eucalyptus,0,9,0,0,0,Eucalyptus
239,BGI916_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Eucalyptus,thangamal temp","Eucalyptus,thangamal temp",2,BGI916,0,0.187134382,0,0,0,0.187134382,07/04/21,10.1403404,77.2253881,4Ha,1825.275919,0,0,0,62.6,12,10,0,19,0,0,0,0,0,0,3,0,0,14,0,0,0,0,0,0,0,5,2,3,0,0,1,1,0,0,1,1,0,3,13,28.08762741,1827,196.504364,12.91501999,18.30300522,815,3377,6068,9088,12051,3.429648146,-0.284088374,-0.9587981,-1.280933857,0,0,0,0,0,0,0,0,0,12,19,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,16.54999924,116.6,1924.7,23.85,9.45,54.3,25,324.3,6.704414355,7.510430556,6,8.125039097,8.710949126,9.11482017,9.3969859,0,BGI916_2,0,0,0,0,0,0,0,0,0,0,2.375,19,Eucalyptus,0,19,0,0,0,Eucalyptus
240,BGI916_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Eucalyptus,thangamal temp","Eucalyptus,thangamal temp",3,BGI916,0,0.087208951,0,0,0,0.087208951,07/04/21,10.1401284,77.2263005,4Ha,1796.304235,0,0,0,45.2,8.5,10,0,16,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,5,3,3,2,0,0,0,0,0,0,1,0,0,13,16.43878365,1804,97.59464264,13.95580292,19.46792221,0,0,0,0,0,1.703347846,0.991227902,-0.132163707,-1.280933857,0,0,0,0,0,0,0,0,0,11,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.54999924,116.6,1924.7,23.85,9.45,54.3,25,324.3,0,7.497761701,5,0,0,0,0,0,BGI916_3,0,0,0,0,0,0,0,0,0,0,0.375,16,Eucalyptus,0,16,0,0,0,Eucalyptus
242,BGI916_5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Eucalyptus,thangamal temp","Eucalyptus,thangamal temp",5,BGI916,0,0.150870928,0,0,0,0.150870928,07/04/21,10.1410554,77.2262902,4Ha,1827.632181,0,0,0,61.8,11.25,10,0,6,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,0,4,4,2,1,0,1,0,0,0,0,1,0,2,12,17.16481781,1813,64.90374756,19.67760277,34.4528656,0,0,0,0,0,1.132784092,0.905596543,0.424140191,-1.280933857,0,0,0,0,0,0,0,0,0,1,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,16.54999924,116.6,1924.7,23.85,9.45,54.3,25,324.3,0,7.502738211,7,0,0,0,0,0,BGI916_5,0,0,0,0,0,0,0,0,0,0,6.125,6,Eucalyptus,0,6,0,0,0,Eucalyptus
243,BGI916_6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Eucalyptus,thangamal temp","Eucalyptus,thangamal temp",6,BGI916,0,0.116374094,0,0,0,0.116374094,07/04/21,10.139978,77.2249388,4Ha,1819.680671,0,0,0,61.6,14.25,10,0,30,0,0,0,0,0,0,5,0,0,12,0,0,0,0,6,0,0,5,1,1,1,0,0,1,0,2,2,1,0,9,13,-6.753328323,1818,250.559967,16.47808838,26.64582443,4147,7630,10849,13933,16937,4.373096398,-0.942990344,-0.332820088,-0.587786674,0,0,0,0,0,0,4,0,0,9,25,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,5,3,0,0,0,0,0,0,16.14999962,116.6,1924.7,23.85,9.45,54.3,25,324.3,8.330381569,7.505492275,5,8.939974177,9.291920359,9.542087176,9.737314897,0,BGI916_6,0,BGI916_6,BGI916_6,0,0,0,0,0,0,0,3.75,30,Eucalyptus,0,30,0,0,0,Eucalyptus
244,BGI916_7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Eucalyptus,thangamal temp","Eucalyptus,thangamal temp",7,BGI916,0,0.135369237,0,0,0,0.135369237,07/04/21,10.1404983,77.2250059,4Ha,1828.650172,3,0,0,63,10.5,10,0,0,0,0,0,0,0,0,9,0,0,2,0,0,0,0,1,0,0,4,1,1,3,0,1,2,4,1,2,1,0,22,19,10.06246471,1825,256.5042725,22.88285255,34.04409027,5051,9559,13925,18102,21949,4.476844101,-0.972387326,-0.233372854,-1.280933857,0,0,0,0,0,0,0,0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16.54999924,116.6,1924.7,23.85,9.45,54.3,25,324.3,8.527539483,7.509335266,7,9.165343006,9.541512876,9.803832949,9.996522419,0,BGI916_7,0,0,BGI916_7,0,0,0,0,0,0,0,3.625,0,Eucalyptus,0,0,0,0,0,Eucalyptus
245,BGI916_8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Eucalyptus,thangamal temp","Eucalyptus,thangamal temp",8,BGI916,0,0.084192965,0,0,0,0.084192965,07/04/21,10.1410662,77.2249545,4Ha,1819.49792,1,0,0,36.8,7.5,10,0,1,0,0,0,0,0,0,4,0,0,1,0,0,0,0,1,0,0,3,2,0,0,0,0,0,0,1,0,1,0,20,6,3.697415829,1822,297.0308533,24.27043152,36.37306595,5720,10925,16043,21117,26162,5.18416637,-0.890761925,0.454470233,-0.587786674,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16.14999962,116.6,1924.7,23.85,9.45,54.3,25,324.3,8.651898894,7.507690078,5,9.298900549,9.683090227,9.957881036,10.17210148,0,BGI916_8,0,0,BGI916_8,0,0,0,0,0,0,0,4.125,1,Eucalyptus,0,1,0,0,0,Eucalyptus
246,BGK892_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yellapatty grassland,Yellapatty grassland,1,BGK892,0,0.097052684,0,0,0,0.097052684,04/04/21,10.1392428,77.2038466,1Ha,1677.67518,0,0,0,68.2,11.75,10,0,43,0,0,0,0,0,0,4,0,0,9,0,0,0,0,0,0,0,5,5,2,2,1,0,1,1,1,0,1,0,25,18,3.417387247,1671,313.9949341,18.2413044,26.07680893,0,0,0,0,0,5.480245435,-0.719401217,0.694594766,-0.182321563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.95000076,116.4,2038.4,24.25,9.85,54.7,25.8,330.9,0,7.421177529,5,0,0,0,0,0,BGK892_1,0,0,0,0,0,247,214,181,144,92,1,43,Eucalyptus,0,37,0,6,0,Eucalyptus
249,BGL711_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,1,1,3,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,near kadalar estate,Eucalyptus plantation,2,BGL711,0,0.100188037,0,0,0,0.100188037,21/04/21,10.1389675,77.0393885,4Ha,1536.099216,0,0,0,60.8,11,10,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,5,1,1,2,1,0,2,1,2,3,1,0,12,18,19.01356888,1536,206.5650482,12.33851433,18,9024,17632,26585,35361,44034,3.605240211,-0.447213549,-0.894427214,-1.280933857,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,19,0,0,0,0,0,0,0,17.75,103.3,3409.5,25.45,11.25,61.6,34.2,420.5,9.107753783,7.336936914,4,9.777527425,10.18814004,10.47339308,10.69274005,0,BGL711_2,0,BGL711_2,BGL711_2,0,0,240,212,181,142,90,1.75,19,Eucalyptus,0,19,0,0,0,Eucalyptus
